Date,SPY
2018-09-19,259.2100524902344
2018-09-20,261.310546875
2018-09-21,261.0718688964844
2018-09-24,260.20458984375
2018-09-25,259.9632568359375
2018-09-26,259.18536376953125
2018-09-27,259.9095458984375
2018-09-28,259.9364013671875
2018-10-01,260.8394775390625
2018-10-02,260.6873779296875
2018-10-03,260.8304443359375
2018-10-04,258.7919616699219
2018-10-05,257.343505859375
2018-10-08,257.343505859375
2018-10-09,256.9678955078125
2018-10-10,248.8314971923828
2018-10-11,243.3505859375
2018-10-12,246.73031616210938
2018-10-15,245.34442138671875
2018-10-16,250.70916748046875
2018-10-17,250.7538299560547
2018-10-18,247.13265991210938
2018-10-19,246.99855041503906
2018-10-22,245.88986206054688
2018-10-23,244.6380615234375
2018-10-24,237.2259979248047
2018-10-25,241.48191833496094
2018-10-26,237.23484802246094
2018-10-29,235.9204864501953
2018-10-30,239.41647338867188
2018-10-31,241.97364807128906
2018-11-01,244.54864501953125
2018-11-02,243.10023498535156
2018-11-05,244.44143676757812
2018-11-06,245.98822021484375
2018-11-07,251.25460815429688
2018-11-08,250.79852294921875
2018-11-09,248.34861755371094
2018-11-12,243.70822143554688
2018-11-13,243.25222778320312
2018-11-14,241.58924865722656
2018-11-15,244.11058044433594
2018-11-16,244.74542236328125
2018-11-19,240.60569763183594
2018-11-20,236.1529998779297
2018-11-21,236.95767211914062
2018-11-23,235.37510681152344
2018-11-26,239.17506408691406
2018-11-27,239.97976684570312
2018-11-28,245.50543212890625
2018-11-29,244.96900939941406
2018-11-30,246.46209716796875
2018-12-03,249.72557067871094
2018-12-04,241.63394165039062
2018-12-06,241.2672882080078
2018-12-07,235.66122436523438
2018-12-10,236.10829162597656
2018-12-11,236.1619110107422
2018-12-12,237.35108947753906
2018-12-13,237.27069091796875
2018-12-14,232.8894805908203
2018-12-17,228.320556640625
2018-12-18,228.07020568847656
2018-12-19,224.65472412109375
2018-12-20,220.99778747558594
2018-12-21,216.46963500976562
2018-12-24,210.74989318847656
2018-12-26,221.39797973632812
2018-12-27,223.0977783203125
2018-12-28,222.80996704101562
2018-12-31,224.761474609375
2019-01-02,224.9953155517578
2019-01-03,219.62631225585938
2019-01-04,226.98287963867188
2019-01-07,228.77252197265625
2019-01-08,230.92196655273438
2019-01-09,232.00115966796875
2019-01-10,232.81951904296875
2019-01-11,232.90948486328125
2019-01-14,231.488525390625
2019-01-15,234.1416015625
2019-01-16,234.70811462402344
2019-01-17,236.48878479003906
2019-01-18,239.6365203857422
2019-01-22,236.39889526367188
2019-01-23,236.8935089111328
2019-01-24,237.0194091796875
2019-01-25,239.02496337890625
2019-01-28,237.2082977294922
2019-01-29,236.8935089111328
2019-01-30,240.64369201660156
2019-01-31,242.7571563720703
2019-02-01,242.87408447265625
2019-02-04,244.5827178955078
2019-02-05,245.60804748535156
2019-02-06,245.2843017578125
2019-02-07,242.9459991455078
2019-02-08,243.24285888671875
2019-02-11,243.37771606445312
2019-02-12,246.50733947753906
2019-02-13,247.30783081054688
2019-02-14,246.75917053222656
2019-02-15,249.44822692871094
2019-02-19,249.87989807128906
2019-02-20,250.3834991455078
2019-02-21,249.49319458007812
2019-02-22,251.04005432128906
2019-02-25,251.3817138671875
2019-02-26,251.2019500732422
2019-02-27,251.09396362304688
2019-02-28,250.62637329101562
2019-03-01,252.19117736816406
2019-03-04,251.2738037109375
2019-03-05,250.93218994140625
2019-03-06,249.41224670410156
2019-03-07,247.32574462890625
2019-03-08,246.83114624023438
2019-03-11,250.4104766845703
2019-03-12,251.35482788085938
2019-03-13,253.01852416992188
2019-03-14,252.85671997070312
2019-03-15,254.1059112548828
2019-03-18,255.02725219726562
2019-03-19,255.090576171875
2019-03-20,254.32275390625
2019-03-21,257.19525146484375
2019-03-22,252.24510192871094
2019-03-25,252.05548095703125
2019-03-26,253.93435668945312
2019-03-27,252.6064453125
2019-03-28,253.56393432617188
2019-03-29,255.16282653808594
2019-04-01,258.1888732910156
2019-04-02,258.31536865234375
2019-04-03,258.7217712402344
2019-04-04,259.408203125
2019-04-05,260.6639099121094
2019-04-08,260.86260986328125
2019-04-09,259.52569580078125
2019-04-10,260.4109802246094
2019-04-11,260.3387756347656
2019-04-12,262.10015869140625
2019-04-15,261.92852783203125
2019-04-16,262.10015869140625
2019-04-17,261.4587707519531
2019-04-18,261.9736633300781
2019-04-22,262.199462890625
2019-04-23,264.5570068359375
2019-04-24,263.9699401855469
2019-04-25,263.8074035644531
2019-04-26,265.0357666015625
2019-04-29,265.4514465332031
2019-04-30,265.5867614746094
2019-05-01,263.59051513671875
2019-05-02,263.021484375
2019-05-03,265.5958557128906
2019-05-06,264.5028991699219
2019-05-07,260.0858459472656
2019-05-08,259.72454833984375
2019-05-09,258.9385681152344
2019-05-10,260.2393798828125
2019-05-13,253.69956970214844
2019-05-14,255.9938201904297
2019-05-15,257.4933166503906
2019-05-16,259.87799072265625
2019-05-17,258.1978454589844
2019-05-20,256.4906005859375
2019-05-21,258.8031005859375
2019-05-22,258.0082092285156
2019-05-23,254.85572814941406
2019-05-24,255.43386840820312
2019-05-28,253.05812072753906
2019-05-29,251.35986328125
2019-05-30,252.04641723632812
2019-05-31,248.65003967285156
2019-06-03,248.0177764892578
2019-06-04,253.40142822265625
2019-06-05,255.5963897705078
2019-06-06,257.25848388671875
2019-06-07,259.8327941894531
2019-06-10,261.0251770019531
2019-06-11,260.96197509765625
2019-06-12,260.5012512207031
2019-06-13,261.576171875
2019-06-14,261.2870788574219
2019-06-17,261.386474609375
2019-06-18,264.12347412109375
2019-06-19,264.7197265625
2019-06-20,267.2489013671875
2019-06-21,266.8603820800781
2019-06-24,266.53363037109375
2019-06-25,263.9195861816406
2019-06-26,263.65631103515625
2019-06-27,264.5911560058594
2019-06-28,265.9527587890625
2019-07-01,268.3671569824219
2019-07-02,269.0660095214844
2019-07-03,271.21728515625
2019-07-05,270.9086608886719
2019-07-08,269.4200744628906
2019-07-09,269.7559509277344
2019-07-10,271.0448303222656
2019-07-11,271.68023681640625
2019-07-12,272.8965759277344
2019-07-15,272.9873046875
2019-07-16,272.10687255859375
2019-07-17,270.2552185058594
2019-07-18,271.2445068359375
2019-07-19,269.73785400390625
2019-07-22,270.4003601074219
2019-07-23,272.3337707519531
2019-07-24,273.61358642578125
2019-07-25,272.3065185546875
2019-07-26,274.1309509277344
2019-07-29,273.63177490234375
2019-07-30,272.9601135253906
2019-07-31,269.9737243652344
2019-08-01,267.62286376953125
2019-08-02,265.6078186035156
2019-08-05,257.6200866699219
2019-08-06,261.2327575683594
2019-08-07,261.38702392578125
2019-08-08,266.5155029296875
2019-08-09,264.70013427734375
2019-08-12,261.4778137207031
2019-08-13,265.54425048828125
2019-08-14,257.69268798828125
2019-08-15,258.37353515625
2019-08-16,262.1858215332031
2019-08-19,265.3445739746094
2019-08-20,263.3114013671875
2019-08-21,265.4535217285156
2019-08-22,265.3717956542969
2019-08-23,258.5550231933594
2019-08-26,261.41424560546875
2019-08-27,260.3885498046875
2019-08-28,262.2221374511719
2019-08-29,265.5715026855469
2019-08-30,265.4535217285156
2019-09-03,263.9013671875
2019-09-04,266.8966979980469
2019-09-05,270.3277282714844
2019-09-06,270.5364685058594
2019-09-09,270.6727600097656
2019-09-10,270.60919189453125
2019-09-11,272.53338623046875
2019-09-12,273.4774475097656
2019-09-13,273.2958984375
2019-09-16,272.4517517089844
2019-09-17,273.1416015625
2019-09-18,273.30499267578125
2019-09-19,273.2867736816406
2019-09-20,271.99566650390625
2019-09-23,271.9317626953125
2019-09-24,269.79803466796875
2019-09-25,271.3937683105469
2019-09-26,270.8284606933594
2019-09-27,269.369384765625
2019-09-30,270.6186218261719
2019-10-01,267.39971923828125
2019-10-02,262.6761779785156
2019-10-03,264.8282775878906
2019-10-04,268.4119567871094
2019-10-07,267.2537841796875
2019-10-08,263.1047668457031
2019-10-09,265.6033020019531
2019-10-10,267.39971923828125
2019-10-11,270.1718444824219
2019-10-14,269.870849609375
2019-10-15,272.542724609375
2019-10-16,272.10504150390625
2019-10-17,272.90753173828125
2019-10-18,271.71295166015625
2019-10-21,273.5549011230469
2019-10-22,272.6612854003906
2019-10-23,273.4545593261719
2019-10-24,273.9013977050781
2019-10-25,275.0230407714844
2019-10-28,276.5732421875
2019-10-29,276.49114990234375
2019-10-30,277.3392028808594
2019-10-31,276.6005859375
2019-11-01,279.1629333496094
2019-11-04,280.2845153808594
2019-11-05,279.9745788574219
2019-11-06,280.03839111328125
2019-11-07,281.0232238769531
2019-11-08,281.71630859375
2019-11-11,281.1781311035156
2019-11-12,281.7710266113281
2019-11-13,281.86212158203125
2019-11-14,282.2724609375
2019-11-15,284.3151550292969
2019-11-18,284.52484130859375
2019-11-19,284.44281005859375
2019-11-20,283.3849182128906
2019-11-21,282.9289855957031
2019-11-22,283.5581970214844
2019-11-25,285.7558898925781
2019-11-26,286.4033508300781
2019-11-27,287.6799621582031
2019-11-29,286.61297607421875
2019-12-02,284.1782531738281
2019-12-03,282.2724609375
2019-12-04,284.01416015625
2019-12-05,284.52484130859375
2019-12-06,287.1236877441406
2019-12-09,286.2209167480469
2019-12-10,285.90179443359375
2019-12-11,286.71337890625
2019-12-12,289.1845397949219
2019-12-13,289.3578186035156
2019-12-16,291.3457336425781
2019-12-17,291.4095764160156
2019-12-18,291.4277648925781
2019-12-19,292.6223449707031
2019-12-20,293.9052734375
2019-12-23,294.35430908203125
2019-12-24,294.36346435546875
2019-12-26,295.93035888671875
2019-12-27,295.85711669921875
2019-12-30,294.22589111328125
2019-12-31,294.940673828125
2020-01-02,297.6990051269531
2020-01-03,295.4447021484375
2020-01-06,296.5718078613281
2020-01-07,295.7379455566406
2020-01-08,297.3141784667969
2020-01-09,299.33013916015625
2020-01-10,298.46868896484375
2020-01-13,300.52142333984375
2020-01-14,300.0632019042969
2020-01-15,300.7413635253906
2020-01-16,303.2430419921875
2020-01-17,304.1868591308594
2020-01-21,303.5911560058594
2020-01-22,303.6278381347656
2020-01-23,303.9759521484375
2020-01-24,301.27276611328125
2020-01-27,296.4435729980469
2020-01-28,299.550048828125
2020-01-29,299.3025817871094
2020-01-30,300.2739562988281
2020-01-31,294.8216247558594
2020-02-03,297.0116882324219
2020-02-04,301.5385437011719
2020-02-05,305.02069091796875
2020-02-06,306.0470886230469
2020-02-07,304.4159851074219
2020-02-10,306.6885681152344
2020-02-11,307.2200012207031
2020-02-12,309.19927978515625
2020-02-13,308.8694763183594
2020-02-14,309.3643493652344
2020-02-18,308.56707763671875
2020-02-19,310.0424499511719
2020-02-20,308.76861572265625
2020-02-21,305.5888977050781
2020-02-24,295.4539489746094
2020-02-25,286.5009765625
2020-02-26,285.447265625
2020-02-27,272.627197265625
2020-02-28,271.4818115234375
2020-03-02,283.23876953125
2020-03-03,275.1289367675781
2020-03-04,286.69342041015625
2020-03-05,277.1632080078125
2020-03-06,272.5814514160156
2020-03-09,251.29432678222656
2020-03-10,264.2975158691406
2020-03-11,251.4134521484375
2020-03-12,227.3589324951172
2020-03-13,246.79501342773438
2020-03-16,219.78976440429688
2020-03-17,231.65667724609375
2020-03-18,219.92727661132812
2020-03-19,220.39453125
2020-03-20,210.8968505859375
2020-03-23,205.5045623779297
2020-03-24,224.12396240234375
2020-03-25,227.4791259765625
2020-03-26,240.76158142089844
2020-03-27,233.59033203125
2020-03-30,241.1763153076172
2020-03-31,237.58152770996094
2020-04-01,226.8892364501953
2020-04-02,232.12474060058594
2020-04-03,228.76962280273438
2020-04-06,244.1352081298828
2020-04-07,244.3841552734375
2020-04-08,252.58767700195312
2020-04-09,256.431396484375
2020-04-13,254.0901641845703
2020-04-14,261.583984375
2020-04-15,256.0257568359375
2020-04-16,257.2610168457031
2020-04-17,264.21099853515625
2020-04-20,259.55609130859375
2020-04-21,251.6751251220703
2020-04-22,257.2610168457031
2020-04-23,257.24261474609375
2020-04-24,260.828125
2020-04-27,264.58880615234375
2020-04-28,263.3721923828125
2020-04-29,270.266845703125
2020-04-30,267.75048828125
2020-05-01,260.6622314453125
2020-05-04,261.38116455078125
2020-05-05,263.7961730957031
2020-05-06,262.00799560546875
2020-05-07,265.1695251464844
2020-05-08,269.55718994140625
2020-05-11,269.61236572265625
2020-05-12,264.2386474609375
2020-05-13,259.5653076171875
2020-05-14,262.671630859375
2020-05-15,263.87908935546875
2020-05-18,271.9168395996094
2020-05-19,269.1239013671875
2020-05-20,273.6957092285156
2020-05-21,271.8061828613281
2020-05-22,272.32244873046875
2020-05-26,275.6775817871094
2020-05-27,279.7793273925781
2020-05-28,279.26318359375
2020-05-29,280.5075378417969
2020-06-01,281.64129638671875
2020-06-02,283.9732666015625
2020-06-03,287.75250244140625
2020-06-04,286.9967041015625
2020-06-05,294.35223388671875
2020-06-08,297.91015625
2020-06-09,295.6888427734375
2020-06-10,294.038818359375
2020-06-11,277.08782958984375
2020-06-12,280.4060974121094
2020-06-15,283.0238037109375
2020-06-16,288.47149658203125
2020-06-17,287.2731628417969
2020-06-18,287.3837890625
2020-06-19,285.741455078125
2020-06-22,287.5744934082031
2020-06-23,288.8983459472656
2020-06-24,281.52899169921875
2020-06-25,284.54718017578125
2020-06-26,277.78875732421875
2020-06-29,281.87152099609375
2020-06-30,285.482177734375
2020-07-01,287.4819030761719
2020-07-02,289.0650634765625
2020-07-06,293.5274963378906
2020-07-07,290.5000305175781
2020-07-08,292.7220153808594
2020-07-09,291.0556640625
2020-07-10,294.0274353027344
2020-07-13,291.4814147949219
2020-07-14,295.2587585449219
2020-07-15,297.9712829589844
2020-07-16,296.9900207519531
2020-07-17,297.85101318359375
2020-07-20,300.25811767578125
2020-07-21,300.8969421386719
2020-07-22,302.6095886230469
2020-07-23,298.9989929199219
2020-07-24,297.0732727050781
2020-07-27,299.23968505859375
2020-07-28,297.341796875
2020-07-29,300.99871826171875
2020-07-30,299.9247741699219
2020-07-31,302.2948303222656
2020-08-03,304.3964538574219
2020-08-04,305.57220458984375
2020-08-05,307.4700622558594
2020-08-06,309.5254211425781
2020-08-07,309.7476806640625
2020-08-10,310.6734924316406
2020-08-11,308.1089782714844
2020-08-12,312.4046936035156
2020-08-13,311.8399353027344
2020-08-14,311.8492126464844
2020-08-17,312.83978271484375
2020-08-18,313.5157165527344
2020-08-19,312.2102966308594
2020-08-20,313.182373046875
2020-08-21,314.2933654785156
2020-08-24,317.4781188964844
2020-08-25,318.589111328125
2020-08-26,321.783203125
2020-08-27,322.4867858886719
2020-08-28,324.5697021484375
2020-08-31,323.39404296875
2020-09-01,326.43994140625
2020-09-02,331.16156005859375
2020-09-03,319.7649230957031
2020-09-04,317.1540832519531
2020-09-08,308.4884948730469
2020-09-09,314.5803527832031
2020-09-10,309.1181335449219
2020-09-11,309.27545166015625
2020-09-14,313.34893798828125
2020-09-15,314.9321594238281
2020-09-16,313.68231201171875
2020-09-17,310.92340087890625
2020-09-18,307.3438720703125
2020-09-21,303.9231872558594
2020-09-22,307.01849365234375
2020-09-23,299.89849853515625
2020-09-24,300.6977844238281
2020-09-25,305.55914306640625
2020-09-28,310.6343078613281
2020-09-29,308.9425964355469
2020-09-30,311.2850341796875
2020-10-01,313.2834777832031
2020-10-02,310.3089904785156
2020-10-05,315.81170654296875
2020-10-06,311.3221435546875
2020-10-07,316.7412414550781
2020-10-08,319.5483703613281
2020-10-09,322.4020080566406
2020-10-12,327.5886535644531
2020-10-13,325.4508056640625
2020-10-14,323.40582275390625
2020-10-15,323.0061340332031
2020-10-16,322.8110046386719
2020-10-19,317.90313720703125
2020-10-20,319.1766052246094
2020-10-21,318.5724182128906
2020-10-22,320.3198547363281
2020-10-23,321.4073791503906
2020-10-26,315.4677734375
2020-10-27,314.38031005859375
2020-10-28,303.635009765625
2020-10-29,306.72113037109375
2020-10-30,303.5235900878906
2020-11-02,306.92559814453125
2020-11-03,312.3446044921875
2020-11-04,319.3253173828125
2020-11-05,325.5530700683594
2020-11-06,325.47869873046875
2020-11-09,329.5684814453125
2020-11-10,329.0851745605469
2020-11-11,331.5297546386719
2020-11-12,328.313720703125
2020-11-13,332.8590393066406
2020-11-16,337.0138854980469
2020-11-17,335.20135498046875
2020-11-18,331.1672668457031
2020-11-19,332.5615539550781
2020-11-20,330.2842712402344
2020-11-23,332.26409912109375
2020-11-24,337.61822509765625
2020-11-25,337.09759521484375
2020-11-27,338.0364685058594
2020-11-30,336.5399169921875
2020-12-01,340.220703125
2020-12-02,340.93658447265625
2020-12-03,340.8435363769531
2020-12-04,343.7808532714844
2020-12-07,343.0743713378906
2020-12-08,344.0782775878906
2020-12-09,340.99224853515625
2020-12-10,340.8807067871094
2020-12-11,340.48095703125
2020-12-14,338.9566955566406
2020-12-15,343.5391845703125
2020-12-16,344.0782775878906
2020-12-17,346.0023498535156
2020-12-18,344.62078857421875
2020-12-21,343.3885498046875
2020-12-22,342.8098449707031
2020-12-23,343.117919921875
2020-12-24,344.4527282714844
2020-12-28,347.41192626953125
2020-12-29,346.7491149902344
2020-12-30,347.24383544921875
2020-12-31,349.00811767578125
2021-01-04,344.25677490234375
2021-01-05,346.6277160644531
2021-01-06,348.7001037597656
2021-01-07,353.88092041015625
2021-01-08,355.897216796875
2021-01-11,353.4981689453125
2021-01-12,353.5728454589844
2021-01-13,354.52496337890625
2021-01-14,353.2834777832031
2021-01-15,350.70709228515625
2021-01-19,353.4607849121094
2021-01-20,358.3522033691406
2021-01-21,358.67889404296875
2021-01-22,357.409423828125
2021-01-25,358.8189697265625
2021-01-26,358.2588806152344
2021-01-27,349.50286865234375
2021-01-28,352.5086975097656
2021-01-29,345.4516296386719
2021-02-01,351.20172119140625
2021-02-02,356.16790771484375
2021-02-03,356.447998046875
2021-02-04,360.4991760253906
2021-02-05,361.918212890625
2021-02-08,364.5318603515625
2021-02-09,364.2890930175781
2021-02-10,364.13043212890625
2021-02-11,364.7184753417969
2021-02-12,366.52020263671875
2021-02-16,366.2027587890625
2021-02-17,366.28680419921875
2021-02-18,364.7278137207031
2021-02-19,364.0838623046875
2021-02-22,361.2833251953125
2021-02-23,361.7221374511719
2021-02-24,365.7079772949219
2021-02-25,356.89599609375
2021-02-26,355.0570068359375
2021-03-01,363.6636962890625
2021-03-02,360.8258972167969
2021-03-03,356.0465393066406
2021-03-04,351.64056396484375
2021-03-05,358.1094970703125
2021-03-08,356.3266296386719
2021-03-09,361.4140319824219
2021-03-10,363.6636962890625
2021-03-11,367.3509826660156
2021-03-12,367.845703125
2021-03-15,370.03936767578125
2021-03-16,369.57257080078125
2021-03-17,370.83282470703125
2021-03-18,365.43731689453125
2021-03-19,364.7611999511719
2021-03-22,367.6737060546875
2021-03-23,364.7798767089844
2021-03-24,362.925537109375
2021-03-25,364.9671936035156
2021-03-26,370.84857177734375
2021-03-29,370.66131591796875
2021-03-30,369.6780090332031
2021-03-31,371.1763610839844
2021-04-01,375.1847839355469
2021-04-05,380.5697937011719
2021-04-06,380.3451232910156
2021-04-07,380.78515625
2021-04-08,382.5927429199219
2021-04-09,385.37420654296875
2021-04-12,385.51470947265625
2021-04-13,386.6572570800781
2021-04-14,385.3368225097656
2021-04-15,389.47625732421875
2021-04-16,390.778076171875
2021-04-19,388.8581237792969
2021-04-20,386.0111389160156
2021-04-21,389.66357421875
2021-04-22,386.1046447753906
2021-04-23,390.2911376953125
2021-04-26,391.1058349609375
2021-04-27,391.02154541015625
2021-04-28,390.9091796875
2021-04-29,393.40032958984375
2021-04-30,390.81549072265625
2021-05-03,391.65838623046875
2021-05-04,389.2420959472656
2021-05-05,389.36383056640625
2021-05-06,392.47320556640625
2021-05-07,395.3295593261719
2021-05-10,391.4148254394531
2021-05-11,387.9216613769531
2021-05-12,379.68011474609375
2021-05-13,384.240966796875
2021-05-14,390.1412048339844
2021-05-17,389.14849853515625
2021-05-18,385.79571533203125
2021-05-19,384.7842102050781
2021-05-20,388.9236755371094
2021-05-21,388.6053161621094
2021-05-24,392.5668640136719
2021-05-25,391.69580078125
2021-05-26,392.47320556640625
2021-05-27,392.67926025390625
2021-05-28,393.3815612792969
2021-06-01,393.03509521484375
2021-06-02,393.6532287597656
2021-06-03,392.1922302246094
2021-06-04,395.7791442871094
2021-06-07,395.3951110839844
2021-06-08,395.4794616699219
2021-06-09,394.889404296875
2021-06-10,396.7250671386719
2021-06-11,397.38067626953125
2021-06-14,398.2702941894531
2021-06-15,397.53985595703125
2021-06-16,395.3201599121094
2021-06-17,395.1890869140625
2021-06-18,389.8578796386719
2021-06-21,395.43902587890625
2021-06-22,397.55316162109375
2021-06-23,397.0739440917969
2021-06-24,399.42291259765625
2021-06-25,400.8417053222656
2021-06-28,401.6498107910156
2021-06-29,401.865966796875
2021-06-30,402.2041320800781
2021-07-01,404.4309387207031
2021-07-02,407.52239990234375
2021-07-06,406.7800598144531
2021-07-07,408.217529296875
2021-07-08,404.891357421875
2021-07-09,409.2135009765625
2021-07-12,410.6793212890625
2021-07-13,409.279296875
2021-07-14,409.89007568359375
2021-07-15,408.4900817871094
2021-07-16,405.2860107421875
2021-07-19,399.3008117675781
2021-07-20,405.02294921875
2021-07-21,408.30218505859375
2021-07-22,409.1571350097656
2021-07-23,413.3665771484375
2021-07-26,414.38134765625
2021-07-27,412.4927673339844
2021-07-28,412.3236083984375
2021-07-29,414.0337219238281
2021-07-30,412.0229187011719
2021-08-02,411.1584777832031
2021-08-03,414.5034484863281
2021-08-04,412.464599609375
2021-08-05,415.07666015625
2021-08-06,415.7625732421875
2021-08-09,415.4243469238281
2021-08-10,415.9410400390625
2021-08-11,416.974609375
2021-08-12,418.2242736816406
2021-08-13,418.9853820800781
2021-08-16,419.9718933105469
2021-08-17,417.2189025878906
2021-08-18,412.6524963378906
2021-08-19,413.2914733886719
2021-08-20,416.5799865722656
2021-08-23,420.2444152832031
2021-08-24,420.9115295410156
2021-08-25,421.7948303222656
2021-08-26,419.3048400878906
2021-08-27,423.0538330078125
2021-08-30,424.9142150878906
2021-08-31,424.28466796875
2021-09-01,424.51019287109375
2021-09-02,425.8162536621094
2021-09-03,425.712890625
2021-09-07,424.19073486328125
2021-09-08,423.6739501953125
2021-09-09,421.8606262207031
2021-09-10,418.5343322753906
2021-09-13,419.60546875
2021-09-14,417.34100341796875
2021-09-15,420.8269348144531
2021-09-16,420.1598815917969
2021-09-17,416.06707763671875
2021-09-20,409.1295471191406
2021-09-21,408.74310302734375
2021-09-22,412.7302551269531
2021-09-23,417.74493408203125
2021-09-24,418.4330749511719
2021-09-27,417.2359313964844
2021-09-28,408.8279113769531
2021-09-29,409.5159912109375
2021-09-30,404.51080322265625
2021-10-01,409.3179931640625
2021-10-04,404.0394287109375
2021-10-05,408.243408203125
2021-10-06,409.9400939941406
2021-10-07,413.48431396484375
2021-10-08,412.7302551269531
2021-10-11,409.7421569824219
2021-10-12,408.733642578125
2021-10-13,410.2040710449219
2021-10-14,417.1039123535156
2021-10-15,420.2804870605469
2021-10-18,421.5247802734375
2021-10-19,424.7767639160156
2021-10-20,426.4451599121094
2021-10-21,427.5575256347656
2021-10-22,427.1144104003906
2021-10-25,429.40496826171875
2021-10-26,429.7914123535156
2021-10-27,427.88739013671875
2021-10-28,432.01605224609375
2021-10-29,432.89263916015625
2021-11-01,433.6373596191406
2021-11-02,435.3905029296875
2021-11-03,438.04864501953125
2021-11-04,440.113037109375
2021-11-05,441.64007568359375
2021-11-08,442.01708984375
2021-11-09,440.5560302734375
2021-11-10,437.0118713378906
2021-11-11,437.1531677246094
2021-11-12,440.4523620605469
2021-11-15,440.6031799316406
2021-11-16,442.3470153808594
2021-11-17,441.2724609375
2021-11-18,442.7711486816406
2021-11-19,441.97943115234375
2021-11-22,440.73516845703125
2021-11-23,441.3194885253906
2021-11-24,442.497802734375
2021-11-26,432.6286926269531
2021-11-29,437.93560791015625
2021-11-30,429.41436767578125
2021-12-01,424.644775390625
2021-12-02,431.14874267578125
2021-12-03,427.3972473144531
2021-12-06,432.4590148925781
2021-12-07,441.4043884277344
2021-12-08,442.5732116699219
2021-12-09,439.58514404296875
2021-12-10,443.72320556640625
2021-12-13,439.79254150390625
2021-12-14,436.7666931152344
2021-12-15,443.5911560058594
2021-12-16,439.679443359375
2021-12-17,434.9999084472656
2021-12-20,430.3743896484375
2021-12-21,438.0174255371094
2021-12-22,442.3970642089844
2021-12-23,445.1496276855469
2021-12-27,451.4494934082031
2021-12-28,451.08056640625
2021-12-29,451.6575927734375
2021-12-30,450.40899658203125
2021-12-31,449.2738037109375
2022-01-03,451.8752136230469
2022-01-04,451.7238464355469
2022-01-05,443.04974365234375
2022-01-06,442.63348388671875
2022-01-07,440.8835754394531
2022-01-10,440.3349914550781
2022-01-11,444.3456115722656
2022-01-12,445.54693603515625
2022-01-13,439.4079284667969
2022-01-14,439.587646484375
2022-01-18,431.80267333984375
2022-01-19,427.319091796875
2022-01-20,422.58953857421875
2022-01-21,414.2937927246094
2022-01-24,416.05316162109375
2022-01-25,410.97357177734375
2022-01-26,409.942626953125
2022-01-27,407.9183044433594
2022-01-28,418.049072265625
2022-01-31,425.57861328125
2022-02-01,428.4542236328125
2022-02-02,432.61627197265625
2022-02-03,422.44757080078125
2022-02-04,424.43408203125
2022-02-07,423.0718688964844
2022-02-08,426.55291748046875
2022-02-09,432.7959899902344
2022-02-10,425.0205078125
2022-02-11,416.6396789550781
2022-02-14,415.27752685546875
2022-02-15,421.9746398925781
2022-02-16,422.44757080078125
2022-02-17,413.42352294921875
2022-02-18,410.7466125488281
2022-02-22,406.33856201171875
2022-02-23,399.1306457519531
2022-02-24,405.1372985839844
2022-02-25,414.0762634277344
2022-02-28,413.0167541503906
2022-03-01,406.7264099121094
2022-03-02,414.2087097167969
2022-03-03,412.14654541015625
2022-03-04,408.7980651855469
2022-03-07,396.7469177246094
2022-03-08,393.7389221191406
2022-03-09,404.2953796386719
2022-03-10,402.46978759765625
2022-03-11,397.3523254394531
2022-03-14,394.4483642578125
2022-03-15,403.1224670410156
2022-03-16,412.0614013671875
2022-03-17,417.21673583984375
2022-03-18,421.78631591796875
2022-03-21,421.66302490234375
2022-03-22,426.59710693359375
2022-03-23,421.1031494140625
2022-03-24,427.4509582519531
2022-03-25,429.53863525390625
2022-03-28,432.59381103515625
2022-03-29,437.9454345703125
2022-03-30,435.24114990234375
2022-03-31,428.5422668457031
2022-04-01,429.7568359375
2022-04-04,433.4383850097656
2022-04-05,427.96343994140625
2022-04-06,423.68408203125
2022-04-07,425.81903076171875
2022-04-08,424.680419921875
2022-04-11,417.4216003417969
2022-04-12,415.8749694824219
2022-04-13,420.6382141113281
2022-04-14,415.40057373046875
2022-04-18,415.57135009765625
2022-04-19,422.27978515625
2022-04-20,421.9666442871094
2022-04-21,415.65673828125
2022-04-22,404.25146484375
2022-04-25,406.59521484375
2022-04-26,394.8197326660156
2022-04-27,395.92999267578125
2022-04-28,405.9309997558594
2022-04-29,390.9294738769531
2022-05-02,393.2826843261719
2022-05-03,395.08551025390625
2022-05-04,407.1170349121094
2022-05-05,392.6469421386719
2022-05-06,390.30322265625
2022-05-09,377.80682373046875
2022-05-10,378.6797180175781
2022-05-11,372.6639709472656
2022-05-12,372.2749328613281
2022-05-13,381.17523193359375
2022-05-16,379.6285705566406
2022-05-17,387.43768310546875
2022-05-18,371.8194274902344
2022-05-19,369.5422668457031
2022-05-20,369.70355224609375
2022-05-23,376.6207275390625
2022-05-24,373.74566650390625
2022-05-25,377.0476989746094
2022-05-26,384.5816345214844
2022-05-27,394.02276611328125
2022-05-31,391.8119201660156
2022-06-01,388.6427917480469
2022-06-02,396.0438232421875
2022-06-03,389.5441589355469
2022-06-06,390.730224609375
2022-06-07,394.4781799316406
2022-06-08,390.18939208984375
2022-06-09,380.9095764160156
2022-06-10,369.8648986816406
2022-06-13,355.82171630859375
2022-06-14,354.7495422363281
2022-06-15,359.8069763183594
